28.513336549727754	16.28508212051662
57.02667309945551	45.85494765098065
85.54000964918326	85.90051499214587
114.05334619891102	141.91679702157307
142.56668274863878	205.91190644233575
171.08001929836652	282.3797750576705
199.5933558480943	379.44273341184635
228.10669239782203	476.34338765432767
256.62002894754977	585.1445756293178
285.13336549727757	717.5744330148591
313.6467020470053	862.4971959802788
342.16003859673305	992.2898968514928
370.6733751464608	1133.9046633197067
399.1867116961886	1322.8402139294485
427.7000482459163	1498.6157757220644
456.21338479564406	1707.3060628195817
484.7267213453718	1893.9967346938938
513.2400578950995	2071.1627384960593
541.7533944448273	2251.8143137934967
570.2667309945551	2474.6860244918207
598.7800675442828	2704.630311418674
627.2934040940106	2967.5089163237426
655.8067406437384	3289.403609377652
684.3200771934661	3439.2208669544198
712.8334137431939	3765.7548105534515
741.3467502929216	3926.3923545473663
769.8600868426494	4225.054674556217
798.3734233923772	4627.596875787363
826.8867599421048	4809.987637731829
855.4000964918326	5182.079287561006
